"area","year","est","lwr","upr","log_est","se","type"
"North of Monterey Bay",2007,155017.054318902,82917.4740614614,289809.686097013,11.9512904177126,0.31923510784791,"index"
"North of Monterey Bay",2008,52035.3326224274,29461.6766080629,91905.0153576679,10.8596782403342,0.29022606797078,"index"
"North of Monterey Bay",2009,50550.6311206639,28441.4721819317,89846.4851028638,10.8307307094481,0.293437566671101,"index"
"North of Monterey Bay",2010,36050.7902359531,21382.4317780324,60781.6496331309,10.4926840630263,0.266514664681744,"index"
"North of Monterey Bay",2011,44574.6504443355,25620.6940811052,77550.5712665297,10.7049206007339,0.282538321438636,"index"
"North of Monterey Bay",2012,56371.1459973588,33514.4389768832,94816.0314796672,10.9397127107849,0.265301340074554,"index"
"North of Monterey Bay",2013,84455.6810500751,49492.0191429931,144119.439561032,11.3439821911406,0.272665972044675,"index"
"North of Monterey Bay",2014,80078.2254673313,49665.3988575997,129114.48093637,11.2907592542447,0.243726664589803,"index"
"North of Monterey Bay",2015,51356.1020519321,30564.2254674373,86292.0351369075,10.8465390408562,0.264777079228901,"index"
"North of Monterey Bay",2016,109492.97710049,66484.9416083493,180322.216494553,11.6036156901133,0.254537805299518,"index"
"North of Monterey Bay",2017,58916.619388093,34663.6597508808,100138.533122811,10.9838784926252,0.270633210136051,"index"
"North of Monterey Bay",2018,88104.4453978805,51290.5707718535,151341.526952315,11.386278269197,0.276033674504658,"index"
"North of Monterey Bay",2019,79666.661274938,40592.4393593691,156353.671246683,11.2856064745669,0.344021305653009,"index"
"North of Monterey Bay",2021,67429.8361398664,41702.3379257615,109029.44602155,11.1188428716481,0.245173076575463,"index"
"North of Monterey Bay",2022,89316.9166709121,53336.9113198114,149568.308441503,11.3999461853282,0.263046820681804,"index"
"North of Monterey Bay",2023,93533.1491089561,54682.4521581068,159986.424108108,11.4460711883684,0.273868834915998,"index"
"North of Monterey Bay",2024,86407.8114324048,52337.2234977995,142657.737219322,11.3668333608027,0.255805840058742,"index"
"South of Monterey Bay",2003,4919.76480183412,2510.2365826722,9642.15320278704,8.50101600383842,0.343314328945498,"index"
"South of Monterey Bay",2004,14239.4372975576,7120.31092572658,28476.5056843897,9.56377066856425,0.353610577150849,"index"
"South of Monterey Bay",2005,13019.6551120677,6540.5558261028,25916.9746033946,9.47421542632322,0.35125033021672,"index"
"South of Monterey Bay",2006,7417.02879690404,3564.24423844863,15434.4967667111,8.91153382428316,0.373897946347154,"index"
"South of Monterey Bay",2007,13284.1686394633,6459.6260244853,27318.7852938844,9.49432827734705,0.367864705106762,"index"
"South of Monterey Bay",2008,4192.05916326434,2100.01687005676,8368.19945538513,8.34094733927541,0.352683359331228,"index"
"South of Monterey Bay",2009,4857.57940101742,2473.22125420918,9540.62544830167,8.48829552718438,0.344403673257285,"index"
"South of Monterey Bay",2010,3378.00545106819,1815.22149429086,6286.24157621285,8.12504071106336,0.316882320944237,"index"
"South of Monterey Bay",2011,3892.8011118718,1978.03428480309,7661.09091890633,8.26688425765185,0.345427476165093,"index"
"South of Monterey Bay",2012,5315.26683156333,2801.70073121132,10083.8969615796,8.57833849300853,0.326718542936189,"index"
"South of Monterey Bay",2013,7875.69589406767,4001.63505949835,15500.3104714926,8.97153682729031,0.345454565071608,"index"
"South of Monterey Bay",2014,7495.16208957644,4041.58930723199,13899.8424823869,8.92201303666395,0.315117907808483,"index"
"South of Monterey Bay",2015,4309.81491100937,2241.87382388762,8285.25868371516,8.36865023809432,0.333466798152581,"index"
"South of Monterey Bay",2016,9920.90881976288,5310.50665779394,18533.9061133831,9.20239981097798,0.318861617072035,"index"
"South of Monterey Bay",2017,4973.53750226328,2577.58138387022,9596.62241557558,8.51188663698091,0.335353022831739,"index"
"South of Monterey Bay",2018,7366.69277460624,3785.37525615222,14336.2701880708,8.90472414289565,0.339712282581481,"index"
"South of Monterey Bay",2019,6482.81291229878,2941.33052664427,14288.3850948284,8.77690978656004,0.403217852344421,"index"
"South of Monterey Bay",2021,6333.49027202345,3455.2850085229,11609.2012458803,8.75360674896663,0.309162071004233,"index"
"South of Monterey Bay",2022,8693.19108230586,4596.07654661396,16442.6267550217,9.07029536400691,0.325177949775246,"index"
"South of Monterey Bay",2023,8516.41396597527,4399.11026953618,16487.2672872339,9.04975063520948,0.33704346224234,"index"
"South of Monterey Bay",2024,8604.75154161513,4755.73662745853,15568.9338777568,9.06006983450597,0.302537679164991,"index"
