"area","year","est","lwr","upr","log_est","se","type"
"WA",2015,28.2149687544661,7.58137814976969,105.005243913296,3.33985264401188,0.670500915984108,"index"
"WA",2016,47.2159822973147,12.6853564509733,175.741926757548,3.85473244327072,0.67056545976671,"index"
"WA",2017,52.2315400021413,13.3045816733575,205.052202164191,3.95568652702485,0.697756731852088,"index"
"WA",2018,68.6166106088056,18.3094856503751,257.147543155806,4.22853464257597,0.674050842715177,"index"
"WA",2019,54.5354263048664,13.0335476633497,228.189039475163,3.99885051443765,0.730280710656656,"index"
"WA",2021,42.4866382213636,12.6076602606877,143.17600490724,3.74918963170652,0.619850698719785,"index"
"WA",2022,21.9165528898447,5.85528492827468,82.0344861876593,3.0872421910384,0.673429482117646,"index"
"WA",2023,33.258178223359,8.69113139186549,127.268403716917,3.50430069846305,0.684705220889142,"index"
"WA",2024,37.3853485554433,10.0566143224041,138.979605044441,3.62127887781201,0.669934921565651,"index"
"OR",2003,3446.71780843165,1588.30301888573,7479.59520929081,8.14517769732049,0.39529106753486,"index"
"OR",2004,8913.08514405397,4166.21450280074,19068.4101194861,9.09527571687921,0.388023766493783,"index"
"OR",2005,6429.47324099129,2999.93587520423,13779.6699250475,8.76864789179053,0.388936585219725,"index"
"OR",2006,3742.38083564506,1713.11415565129,8175.41217133831,8.22747727494385,0.398685457603619,"index"
"OR",2007,6264.10157872272,2810.37661064577,13962.1744786511,8.74259045381034,0.408944593698934,"index"
"OR",2008,1808.51204889517,811.827091804415,4028.83306558461,7.50025971373942,0.408666865155921,"index"
"OR",2009,2103.06827380838,959.002176825917,4611.97718960154,7.65115264013453,0.400649859668969,"index"
"OR",2010,2280.26540865714,1090.57138725586,4767.78539642578,7.73204712247944,0.376328382527397,"index"
"OR",2011,2040.84008651611,965.613908402223,4313.34741814445,7.62111680918473,0.381819636234031,"index"
"OR",2012,2364.05510182979,1128.28154536842,4953.3350495975,7.76813368698099,0.37739606183778,"index"
"OR",2013,5393.20678168175,2507.9040076561,11598.0034726938,8.59289543720958,0.390666775863347,"index"
"OR",2014,4514.87077416932,2059.5609730235,9897.28314647748,8.41513184399504,0.400458238522368,"index"
"OR",2015,3804.46272970427,1825.46034483323,7928.92417667455,8.243930059197,0.374671466943616,"index"
"OR",2016,5513.01819158694,2673.03261380866,11370.3699026188,8.61486751834607,0.369342807720552,"index"
"OR",2017,6919.74166827574,3178.17691991891,15066.1294075766,8.84213371674086,0.396982142082057,"index"
"OR",2018,7744.64735435103,3656.81323275699,16402.1400125037,8.95475721977446,0.382869215970993,"index"
"OR",2019,6887.03752506428,2952.18507244851,16066.5014921658,8.8373963042106,0.432199485918275,"index"
"OR",2021,4402.06430221938,2104.37261774495,9208.52607445536,8.38982886948071,0.376566211132675,"index"
"OR",2022,2786.57418774267,1436.26881194064,5406.36657931878,7.93256823064322,0.338151266470662,"index"
"OR",2023,4118.59251863505,1898.53313413186,8934.68964517869,8.32326676228707,0.395124571717042,"index"
"OR",2024,3939.67709293888,1921.8063985077,8076.28469167318,8.27885404282651,0.366248152117239,"index"
"CA",2003,57000.1979220138,35289.8149292116,92066.8631917173,10.9508100191267,0.244627120976314,"index"
"CA",2004,126237.003157127,75651.590199721,210647.005886088,11.7459163965483,0.261240849886061,"index"
"CA",2005,103991.219656225,63886.4400981861,169271.816507056,11.5520617481769,0.248575657108587,"index"
"CA",2006,61972.7987877835,37370.4941199173,102771.661976612,11.0344508385281,0.258073157342233,"index"
"CA",2007,106727.652870764,60785.462184353,187393.358180872,11.5780355683869,0.287214276524491,"index"
"CA",2008,31618.0344317093,19120.2292977717,52284.9431225839,10.3614829466463,0.256627556179077,"index"
"CA",2009,39228.7590286091,22954.5162335634,67041.078943522,10.5771654054789,0.273421056611702,"index"
"CA",2010,37914.5151389607,23796.2676705794,60409.0724697872,10.5430893029473,0.237660120197835,"index"
"CA",2011,32708.8382089644,19913.7920433255,53724.9808902568,10.3954006019856,0.253184633872749,"index"
"CA",2012,39883.7885068571,24785.8285177537,64178.471359967,10.5937252172282,0.242707459367559,"index"
"CA",2013,64057.4827528809,39397.9438891465,104151.655938727,11.067536127244,0.247998036039653,"index"
"CA",2014,53938.3937407914,34825.9352106069,83539.7614376354,10.8955978176221,0.223208267197504,"index"
"CA",2015,43648.3601722443,26980.8619518096,70612.2491241681,10.6839209929159,0.245432017961907,"index"
"CA",2016,74198.6871114061,47816.4335616458,115137.093232991,11.2145017350826,0.224176097516638,"index"
"CA",2017,90770.0829366463,53569.7658908971,153803.322066145,11.4160850272213,0.26905846876199,"index"
"CA",2018,107501.870125603,66527.8840691288,173711.403003493,11.5852635229158,0.244844843391253,"index"
"CA",2019,100316.898215594,54805.8313390516,183620.607911975,11.5160894364852,0.308443197263984,"index"
"CA",2021,53701.5597659374,34606.5779315299,83332.6406037702,10.8911973259958,0.2241869099928,"index"
"CA",2022,37713.9846858952,23524.7935235013,60461.5143366514,10.5377862512279,0.240808539051017,"index"
"CA",2023,58029.7298451916,35680.8225472671,94377.0155927598,10.9687107417403,0.248138285036596,"index"
"CA",2024,59070.0094382146,38173.1586415185,91406.269200781,10.9864786200814,0.222754463485302,"index"
"North of Point Conception",2003,58278.186633962,36048.7664189218,94215.3470072746,10.9729831451024,0.245083698159225,"index"
"North of Point Conception",2004,130597.870506041,78350.6035670519,217685.671892962,11.7798781902248,0.26068297327306,"index"
"North of Point Conception",2005,107021.862611049,65764.2401432693,174162.722047515,11.5807884160406,0.248451968080004,"index"
"North of Point Conception",2006,63949.2112550688,38611.8159081803,105913.216562265,11.0658444731556,0.257418430600806,"index"
"North of Point Conception",2007,109844.415766358,62719.331855734,192377.618160952,11.6068202414397,0.285921192278431,"index"
"North of Point Conception",2008,32493.2554823411,19667.4469726962,53683.2082631998,10.3887878231615,0.25616170353709,"index"
"North of Point Conception",2009,39947.5986722289,23381.9104364812,68249.7969536154,10.5953238410582,0.273273336230063,"index"
"North of Point Conception",2010,38763.4648013493,24335.7851433248,61744.7185104526,10.5652334531692,0.237519807067895,"index"
"North of Point Conception",2011,33613.6484516503,20489.581946626,55143.9929411147,10.422687467391,0.252563635388659,"index"
"North of Point Conception",2012,40813.297527922,25364.4403630813,65671.673857516,10.6167632270939,0.242688000616495,"index"
"North of Point Conception",2013,67039.995277869,41304.5469646848,108810.319858958,11.1130446647184,0.247104946648235,"index"
"North of Point Conception",2014,56433.79130454,36343.9192769543,87628.7660869818,10.9408233946808,0.224514946089903,"index"
"North of Point Conception",2015,46035.2551961398,28527.2399467435,74288.4599046405,10.7371627992309,0.244161681346155,"index"
"North of Point Conception",2016,77079.8112008768,49769.1688535427,119377.064789779,11.2525966731335,0.223190683409903,"index"
"North of Point Conception",2017,94695.8375773107,56046.2629701837,159998.208252332,11.4584253244311,0.267603167933885,"index"
"North of Point Conception",2018,111922.88007511,69445.4151546268,180382.406187875,11.6255653423456,0.243509072921212,"index"
"North of Point Conception",2019,104254.278099235,57159.6519463779,190150.816736761,11.5545881757422,0.306630447074057,"index"
"North of Point Conception",2021,56090.4102153876,36208.0046792164,86890.568701687,10.9347201359965,0.223312592651739,"index"
"North of Point Conception",2022,39063.7457181567,24571.0452826868,62104.6525280727,10.5729500963551,0.236548269434496,"index"
"North of Point Conception",2023,60064.3609368822,36925.9385685185,97701.7130671355,11.0031719485731,0.248220083171842,"index"
"North of Point Conception",2024,60643.2162400489,39170.4126111381,93887.1824620915,11.0127630571692,0.223007208375499,"index"
"South of Point Conception",2003,2203.34385652837,1187.97594038006,4086.55090148391,7.69773142020027,0.315171695786575,"index"
"South of Point Conception",2004,4640.72123966428,2478.67974136425,8688.61485607567,8.44262507272364,0.319977174386733,"index"
"South of Point Conception",2005,3453.70401610441,1866.59559104432,6390.2815843373,8.14720256195555,0.313950182608073,"index"
"South of Point Conception",2006,1794.53925690278,905.673911492563,3555.77333486175,7.49250358658287,0.34889634289754,"index"
"South of Point Conception",2007,3195.80772740675,1609.14694607966,6346.95734621062,8.06959514469058,0.350075654296876,"index"
"South of Point Conception",2008,946.376480988515,508.17796225193,1762.43070399852,6.85264046132888,0.317255194793932,"index"
"South of Point Conception",2009,1400.95137812411,746.566560943341,2628.92134009845,7.2449068406128,0.321139606926453,"index"
"South of Point Conception",2010,1452.69476762049,828.685176201807,2546.59085075515,7.28117557104161,0.286400799090976,"index"
"South of Point Conception",2011,1155.34782809232,628.346263799612,2124.35193901834,7.05215672748286,0.310753331333332,"index"
"South of Point Conception",2012,1460.10715064568,821.368562765333,2595.56183181524,7.28626510286261,0.293522319470027,"index"
"South of Point Conception",2013,2471.86073539628,1342.80949163941,4550.23257821492,7.8127264801768,0.311335897682936,"index"
"South of Point Conception",2014,2059.27022574316,1255.9009308118,3376.53532901772,7.63010693967098,0.252299775096128,"index"
"South of Point Conception",2015,1445.78267456328,801.512194248227,2607.92980701674,7.27640609720713,0.300977934106373,"index"
"South of Point Conception",2016,2679.11008441368,1525.40707814808,4705.38713713133,7.89323996030682,0.287364142830483,"index"
"South of Point Conception",2017,3046.21856761322,1614.50937344316,5747.53402755532,8.02165628649906,0.32391916154497,"index"
"South of Point Conception",2018,3392.25401545301,1867.77499498371,6161.01368540778,8.12924988073912,0.304468207720422,"index"
"South of Point Conception",2019,3004.19306772737,1419.92509867488,6356.0930056126,8.00776428103429,0.382356454074382,"index"
"South of Point Conception",2021,2055.70049099045,1171.01256425511,3608.76103096852,7.62837194037503,0.287121524561011,"index"
"South of Point Conception",2022,1458.72970837112,816.465479830275,2606.2245307993,7.28532127321858,0.296095563236478,"index"
"South of Point Conception",2023,2117.21960516789,1200.45248335112,3734.10769578636,7.65785899989178,0.289497751083626,"index"
"South of Point Conception",2024,2403.85563965996,1399.48574215202,4129.03237401995,7.78482924379377,0.27600972618522,"index"
"North of Cape Mendocino",2003,5928.10176167193,3184.04759420011,11037.0179644147,8.68745933310253,0.317123601875093,"index"
"North of Cape Mendocino",2004,15090.5461410801,8224.77237995041,27687.6456047821,9.6218237433588,0.309657650378077,"index"
"North of Cape Mendocino",2005,11046.1711118389,6066.44781418844,20113.5656267651,9.30983914118299,0.305776349335255,"index"
"North of Cape Mendocino",2006,6556.70273634629,3453.7725828998,12447.3600218102,8.78824312392197,0.327057391922094,"index"
"North of Cape Mendocino",2007,11107.2290923651,5922.62380033259,20830.3856988777,9.31535144489886,0.320830694162506,"index"
"North of Cape Mendocino",2008,3095.72822870724,1624.46765144149,5899.4916011475,8.03777844943129,0.329007580006131,"index"
"North of Cape Mendocino",2009,3943.52504705653,2093.08295582541,7429.89653299694,8.27983028429665,0.323188044648907,"index"
"North of Cape Mendocino",2010,3887.42403223469,2171.42660079156,6959.51021364799,8.2655020147492,0.29712911517475,"index"
"North of Cape Mendocino",2011,3516.75588017513,1932.94298891266,6398.31179278781,8.1652942186845,0.305360322031691,"index"
"North of Cape Mendocino",2012,4219.35080756757,2343.26449072657,7597.48688540105,8.34743655812663,0.300075024403016,"index"
"North of Cape Mendocino",2013,8675.97181382756,4845.59722047758,15534.2021817718,9.06831262318948,0.297192624831522,"index"
"North of Cape Mendocino",2014,7302.56795879732,4106.66678189672,12985.5918741533,8.89598134045582,0.293686194500267,"index"
"North of Cape Mendocino",2015,5939.75072780513,3274.9704568222,10772.8112890201,8.68942244646016,0.30375982617296,"index"
"North of Cape Mendocino",2016,8974.84202041876,5136.14049955889,15682.5517717812,9.10218061101981,0.284762074504156,"index"
"North of Cape Mendocino",2017,11213.8519607487,5960.00342028349,21099.0610122176,9.32490507530779,0.322495079685776,"index"
"North of Cape Mendocino",2018,12812.938287147,7057.69911457535,23261.3185806115,9.45821074307302,0.304258840906789,"index"
"North of Cape Mendocino",2019,11478.3201960777,5638.65644290507,23365.8205385901,9.34821533478362,0.362666989608043,"index"
"North of Cape Mendocino",2021,7015.87938597892,3963.23999616116,12419.7786675249,8.85593134262416,0.291390146226781,"index"
"North of Cape Mendocino",2022,4642.59337403934,2754.2802066596,7825.51941685496,8.44302840590329,0.266391112577193,"index"
"North of Cape Mendocino",2023,6767.79272821135,3678.04439474515,12453.0901468915,8.81993027555282,0.311125002766355,"index"
"North of Cape Mendocino",2024,6743.26070946003,3859.20635203312,11782.6207898398,8.81629887170658,0.284740966197153,"index"
"South of Cape Mendocino",2003,54553.4287288186,33649.5963129222,88443.1586754998,10.9069358440764,0.246524685928384,"index"
"South of Cape Mendocino",2004,120148.045604626,71604.0792713237,201602.380891063,11.6964799747371,0.264072531143736,"index"
"South of Cape Mendocino",2005,99429.3955153143,60751.5328344359,162731.773690112,11.5072030784556,0.251359458446478,"index"
"South of Cape Mendocino",2006,59187.047775625,35556.3787002667,98522.5929199544,10.9884580093607,0.25999618628889,"index"
"South of Cape Mendocino",2007,101932.994401399,57593.2711612392,180408.841834087,11.5320709587681,0.29128593358286,"index"
"South of Cape Mendocino",2008,30343.9037346224,18272.6431853389,50389.6718453299,10.3203509108954,0.258775468560236,"index"
"South of Cape Mendocino",2009,37405.0250032964,21771.0798923803,64265.8013480952,10.5295603327543,0.276139041030383,"index"
"South of Cape Mendocino",2010,36328.7355367351,22683.5512276528,58182.1167440988,10.5003643196752,0.240294718731194,"index"
"South of Cape Mendocino",2011,31252.2403995674,18914.8927700806,51636.6939989896,10.3498463453809,0.256199339034867,"index"
"South of Cape Mendocino",2012,38054.0538709999,23529.6722647036,61544.0368113094,10.5467628982455,0.245282744384625,"index"
"South of Cape Mendocino",2013,60835.8841994378,37113.0893640609,99722.3586002878,11.015935094503,0.252152641059819,"index"
"South of Cape Mendocino",2014,51190.4935714861,32790.3772361229,79915.7207988928,10.8433091213564,0.227258638673215,"index"
"South of Cape Mendocino",2015,41541.2871428978,25551.8773014707,67536.2720761564,10.6344430825759,0.247952012323114,"index"
"South of Cape Mendocino",2016,70784.0792648715,45334.0231118376,110521.536220493,11.1673893852547,0.227339021090565,"index"
"South of Cape Mendocino",2017,86528.2041841752,50831.9411695743,147291.839482608,11.3682256997066,0.271405752730224,"index"
"South of Cape Mendocino",2018,102502.195803416,63115.6397799991,166467.458480098,11.5376394998035,0.247410477314044,"index"
"South of Cape Mendocino",2019,95780.1509708854,52139.4620005449,175948.062523348,11.4698107501209,0.310277834616713,"index"
"South of Cape Mendocino",2021,51130.2313203992,32763.8651141442,79792.1901390361,10.8421312122257,0.227070345170322,"index"
"South of Cape Mendocino",2022,35879.8820524883,22230.0204130479,57911.1450273279,10.48793202889,0.244256071765896,"index"
"South of Cape Mendocino",2023,55413.7878138387,33881.8785837632,90629.2097200499,10.9225837192766,0.250998552914862,"index"
"South of Cape Mendocino",2024,56303.811170249,36191.8837102416,87591.9910020593,10.938517505802,0.225477275864009,"index"
"North of Monterey Bay",2003,55931.9397077335,34488.8998514184,90706.9199930095,10.9318908682036,0.246687216808874,"index"
"North of Monterey Bay",2004,125801.919908242,75187.7008710473,210488.189813688,11.7424638847238,0.262617550357421,"index"
"North of Monterey Bay",2005,103588.93474056,63457.1641802897,169100.960298144,11.5481857955796,0.250037971122806,"index"
"North of Monterey Bay",2006,61948.2259567268,37310.1829082157,102856.174911451,11.034054249952,0.258694897129224,"index"
"North of Monterey Bay",2007,105965.153446699,60211.1132504684,186487.396409253,11.5708655779781,0.288399869940397,"index"
"North of Monterey Bay",2008,31481.7731866798,18958.1751476892,52278.3461623603,10.3571640283491,0.258766747071585,"index"
"North of Monterey Bay",2009,38385.1990342404,22324.4322713926,66000.4916132338,10.5554272224574,0.276530717647855,"index"
"North of Monterey Bay",2010,37199.4754187645,23173.5683899533,59714.6260837065,10.5240499385157,0.24147501057122,"index"
"North of Monterey Bay",2011,32387.0171561719,19653.1413483364,53371.5634403129,10.3855129164203,0.25486205398915,"index"
"North of Monterey Bay",2012,39216.7555822249,24224.2371091322,63488.229225439,10.5768593727749,0.245795551446287,"index"
"North of Monterey Bay",2013,64567.9908727349,39650.7846239332,105143.580004345,11.0754740696452,0.248784190870007,"index"
"North of Monterey Bay",2014,54364.7184439,34887.2268126959,84716.4673578745,10.9034706644228,0.226327943079025,"index"
"North of Monterey Bay",2015,44448.5340059518,27427.5400372971,72032.4233449901,10.7020872596547,0.246323077884133,"index"
"North of Monterey Bay",2016,74166.8985342513,47632.1250482436,115483.590803866,11.2140732182199,0.225927880900687,"index"
"North of Monterey Bay",2017,91478.0486551187,53927.3846017289,155175.95462028,11.4238543170732,0.269627722883186,"index"
"North of Monterey Bay",2018,108133.489084862,66780.0735849245,175094.917300386,11.5911217529198,0.245903364206579,"index"
"North of Monterey Bay",2019,100674.65896414,55030.9418245091,184176.149299192,11.5196493982209,0.308168169584311,"index"
"North of Monterey Bay",2021,53936.2411007414,34648.9651263761,83959.7400230226,10.8955579075903,0.225787194760515,"index"
"North of Monterey Bay",2022,37591.3258764672,23542.4802926501,60023.7427656219,10.534528607989,0.238762993296395,"index"
"North of Monterey Bay",2023,57888.9114647548,35414.9366851727,94624.6523144923,10.9662811333854,0.250714904392221,"index"
"North of Monterey Bay",2024,58101.9330107285,37216.3304415817,90708.4223384732,10.969954212695,0.227275236642288,"index"
"South of Monterey Bay",2003,4549.59078275689,2599.21489720524,7963.47247501636,8.42279257004471,0.285631704798788,"index"
"South of Monterey Bay",2004,9436.67183746342,5369.55115593,16584.398356952,9.15235863738506,0.287688468486566,"index"
"South of Monterey Bay",2005,6886.63188659336,3930.64145524802,12065.6384667504,8.8373374036433,0.286117243152132,"index"
"South of Monterey Bay",2006,3795.52455524475,2041.1174440501,7057.90188186362,8.24157790300374,0.316498264425627,"index"
"South of Monterey Bay",2007,7075.07004706533,3853.50546863533,12989.891042923,8.8643326231077,0.31000268553333,"index"
"South of Monterey Bay",2008,1957.85877664982,1131.32563415374,3388.24726814579,7.57960669416125,0.279832357526889,"index"
"South of Monterey Bay",2009,2963.35101611251,1696.38540229812,5176.56496737043,7.99407600701411,0.284607767773671,"index"
"South of Monterey Bay",2010,3016.68415020525,1870.71096925551,4864.6655799112,8.01191354365722,0.243800249581944,"index"
"South of Monterey Bay",2011,2381.97912357073,1374.71974375815,4127.25908017871,7.77568698563281,0.280455061094989,"index"
"South of Monterey Bay",2012,3056.64909634257,1846.5840669914,5059.66875009073,8.02507452836825,0.257138279752471,"index"
"South of Monterey Bay",2013,4943.86514053038,2856.13521136887,8557.64896229726,8.50590272136468,0.279942927746364,"index"
"South of Monterey Bay",2014,4128.34308638316,2586.2765697908,6589.86623393731,8.32563141571921,0.238604850354307,"index"
"South of Monterey Bay",2015,3032.50386475123,1793.25344450372,5128.15392487712,8.01714391526133,0.26804426182539,"index"
"South of Monterey Bay",2016,5592.02275103922,3434.62075833561,9104.562235073,8.62909635240308,0.248695671363874,"index"
"South of Monterey Bay",2017,6264.00748980535,3531.00659300914,11112.3524691294,8.74257543336043,0.292473318273389,"index"
"South of Monterey Bay",2018,7181.64500570098,4242.11105596938,12158.1034318594,8.87928374522982,0.268610767597816,"index"
"South of Monterey Bay",2019,6583.81220282245,3330.31602858306,13015.756687955,8.79236921868499,0.34773431660536,"index"
"South of Monterey Bay",2021,4209.86960563664,2572.06812906603,6890.56479343679,8.3451869536639,0.251393078542942,"index"
"South of Monterey Bay",2022,2931.1495500606,1742.01298229192,4932.01702407331,7.98314996297136,0.26549128308988,"index"
"South of Monterey Bay",2023,4292.66907729537,2564.6147701602,7185.09774706507,8.3646639809989,0.262811166842009,"index"
"South of Monterey Bay",2024,4945.13886898032,3160.37156817685,7737.82383050838,8.50616032636833,0.228430443296591,"index"
