"area","year","est","lwr","upr","log_est","se","type"
"WA",2018,18.8152056339143,1.82450030222603,194.0322852315,2.93466535323969,1.19051126913652,"index"
"WA",2019,16.8372543618574,1.58101417692294,179.310937614512,2.82359395287624,1.20692392630038,"index"
"WA",2021,17.528926801716,1.74018742116555,176.569070137352,2.86385247639257,1.17852147992164,"index"
"WA",2022,8.67088754143199,0.862851451155675,87.1346865737563,2.15997115480705,1.17730933143736,"index"
"WA",2023,12.1823413296042,1.18081527115322,125.683876129111,2.49998747119794,1.19072716740658,"index"
"WA",2024,13.8583271305848,1.33566007234252,143.789003531021,2.6288862888282,1.19362432239115,"index"
"OR",2003,4381.83016592631,1973.97308623943,9726.79705557692,8.38522176219902,0.406853484407042,"index"
"OR",2004,9418.67131399629,4309.68915319543,20584.1688733679,9.15044930815239,0.398899294094651,"index"
"OR",2005,7835.65036089296,3519.54817192609,17444.6870958899,8.96643915847897,0.408349982288987,"index"
"OR",2006,4344.97797375073,1936.02482574569,9751.33858890862,8.37677596835425,0.412448332602345,"index"
"OR",2007,6156.85044403536,2692.76203142873,14077.2957089364,8.72532063422077,0.421945462998699,"index"
"OR",2008,1961.82306622166,848.79080730389,4534.39140721207,7.58162945574366,0.427465354127656,"index"
"OR",2009,2378.5926011391,1059.42808923566,5340.33675308297,7.77426424769346,0.41265030940725,"index"
"OR",2010,2135.39725740885,985.69841359885,4626.08175486523,7.66640797739799,0.394424358937951,"index"
"OR",2011,2499.77683061086,1146.32975856586,5451.20996481558,7.82395673911603,0.397780847986342,"index"
"OR",2012,2634.0392207393,1217.7158961587,5697.68583811659,7.87627377237433,0.393650909804287,"index"
"OR",2013,5466.74263578382,2521.61009018063,11851.6638088785,8.60643822183734,0.394795683382966,"index"
"OR",2014,4655.38614378334,2096.30515274017,10338.4853676483,8.44578013874843,0.407073049330677,"index"
"OR",2015,4558.61811776363,2134.081479986,9737.67840567135,8.42477481223113,0.387243441855811,"index"
"OR",2016,6338.22257957371,2997.58906495628,13401.7921061518,8.75435365790083,0.382042764187144,"index"
"OR",2017,6914.28314537815,3155.36534555882,15151.1175977607,8.84134457211312,0.400254806272263,"index"
"OR",2018,7846.26533502206,3608.01541060988,17063.0866837574,8.96779294406948,0.396374524119155,"index"
"OR",2019,6064.1017821939,2541.26343341636,14470.4913080856,8.71014171184393,0.443745429829566,"index"
"OR",2021,4758.51722608172,2240.07428154834,10108.3639848163,8.46769139157135,0.38440863802066,"index"
"OR",2022,3302.20568388889,1674.67163296067,6511.46300211093,8.10234591323933,0.346421430994476,"index"
"OR",2023,4611.99094852125,2051.10144621922,10370.2625476909,8.43641491879406,0.413417137510387,"index"
"OR",2024,4320.92015279986,2058.71027183132,9068.95507460786,8.37122365689053,0.378266477680772,"index"
"CA",2003,64099.6485786748,40219.296710475,102159.04513416,11.0681941605018,0.237806402091695,"index"
"CA",2004,118863.508850259,73199.3877422746,193014.370365233,11.685731129352,0.247345766268202,"index"
"CA",2005,115117.947909006,71326.2883685836,185796.040056075,11.6537125157336,0.244235241177299,"index"
"CA",2006,64253.114676647,39777.0831276392,103789.98209604,11.07058547904,0.244667380727435,"index"
"CA",2007,96758.488557018,57118.3228808765,163908.963632633,11.4799733440668,0.268929997168941,"index"
"CA",2008,32009.8126641636,19950.3988965252,51358.7779426964,10.3737977805308,0.241225536453069,"index"
"CA",2009,38913.123197085,23818.9584322494,63572.5177177074,10.5690868299659,0.250438129725974,"index"
"CA",2010,31728.0482921531,20330.774581126,49514.5447809813,10.3649563728258,0.227078339214445,"index"
"CA",2011,36116.670282653,22677.7518275594,57519.5408356425,10.494509818416,0.237438134030704,"index"
"CA",2012,40515.8935122393,26161.1756786837,62747.0893226196,10.6094496085141,0.223176479546284,"index"
"CA",2013,57582.1363087418,36625.1213143591,90530.8242782144,10.9609676650538,0.230860367829003,"index"
"CA",2014,49503.9882191866,32808.5744546648,74695.2554428016,10.8098085153958,0.209883111185125,"index"
"CA",2015,47453.0813011714,30255.7900112451,74425.2562613192,10.7674967397837,0.229623550667211,"index"
"CA",2016,76291.0571068981,50901.8073067767,114344.179557513,11.2423110034164,0.206461597095976,"index"
"CA",2017,81485.0609806571,49827.882272571,133255.014264904,11.3081749815765,0.250945932746249,"index"
"CA",2018,101887.327111899,65015.325510872,159670.467607999,11.5316228455484,0.229210613518865,"index"
"CA",2019,78906.648207207,43634.1515033485,142692.338839639,11.2760207644655,0.302263385987062,"index"
"CA",2021,50696.7085525458,33755.6359285252,76140.0633513132,10.8336162674037,0.207510749063611,"index"
"CA",2022,39877.8497121777,25684.2169424217,61915.1793193463,10.5935763036697,0.224465526746251,"index"
"CA",2023,58691.7026200982,36658.6528557858,93967.3361701932,10.9800536435269,0.240131386851382,"index"
"CA",2024,56108.0928926422,37503.0224737326,83943.0499302913,10.9350353394424,0.205543843973681,"index"
"North of Point Conception",2003,65170.3263026965,40834.9909972265,104008.139261948,11.0847595262603,0.238506888199132,"index"
"North of Point Conception",2004,122404.784726983,75396.5534553035,198721.700627087,11.7150887392031,0.24723510238752,"index"
"North of Point Conception",2005,117752.255405683,72907.2493966857,190181.275083948,11.6763381658836,0.244593683141711,"index"
"North of Point Conception",2006,66017.1298592638,40874.8485422882,106624.528047999,11.0976695306552,0.244595988309682,"index"
"North of Point Conception",2007,98951.458907502,58513.2896561239,167336.194520355,11.5023846948078,0.268053657068727,"index"
"North of Point Conception",2008,32650.7605891244,20348.2075113914,52391.4534708529,10.3936234296591,0.241267354592327,"index"
"North of Point Conception",2009,39354.7342954483,24084.2933822541,64307.2680972458,10.5803715590723,0.250543572642496,"index"
"North of Point Conception",2010,32274.4640391502,20670.1136084946,50393.5802552304,10.3820316095088,0.227344718609174,"index"
"North of Point Conception",2011,36923.6973832201,23190.199650861,58790.3273354094,10.5166088294102,0.237312416715337,"index"
"North of Point Conception",2012,41153.9788919424,26558.4229737845,63770.7284167523,10.6250758938231,0.22346005918336,"index"
"North of Point Conception",2013,60045.4932046325,38215.8756956523,94344.5934067069,11.0028577739778,0.230540701337166,"index"
"North of Point Conception",2014,51598.0089523568,34034.5546191426,78225.0438602789,10.8512383645306,0.212303270867451,"index"
"North of Point Conception",2015,49884.2327154075,31808.608076756,78231.5487556133,10.817460254161,0.229579742962369,"index"
"North of Point Conception",2016,78874.4753570862,52629.7693522253,118206.538607841,11.2756129482472,0.206419993193456,"index"
"North of Point Conception",2017,84657.0322737052,51893.8475693981,138105.256192594,11.3463634588149,0.249702517235233,"index"
"North of Point Conception",2018,105389.433920027,67334.5964849886,164951.352822912,11.5654176626262,0.228569616045279,"index"
"North of Point Conception",2019,81714.5881968587,45337.6134389801,147278.901946816,11.3109878230096,0.300564470555475,"index"
"North of Point Conception",2021,52868.23669511,35198.6862042835,79407.8061615274,10.8755579969636,0.207551752493767,"index"
"North of Point Conception",2022,41075.2530339735,26682.1052657068,63232.5071430327,10.623161103178,0.220112564136097,"index"
"North of Point Conception",2023,60439.2566590542,37707.8722971847,96873.7699308414,11.0093941174867,0.240703377879159,"index"
"North of Point Conception",2024,57451.3334792428,38333.7795993779,86103.0598349015,10.9586934941345,0.20643580034814,"index"
"South of Point Conception",2003,3326.08887953947,1551.70468740258,7129.49269562005,8.1095523820475,0.389008667587331,"index"
"South of Point Conception",2004,5909.9303619955,2696.77843921783,12951.4818035132,8.68438932725044,0.400301313953499,"index"
"South of Point Conception",2005,5223.93843619609,2424.16582870106,11257.2879553332,8.56100688608516,0.391723590898411,"index"
"South of Point Conception",2006,2591.07406946545,1128.51329604288,5949.12337940333,7.85982776736518,0.424074827743595,"index"
"South of Point Conception",2007,3979.02271779746,1722.26274958796,9192.91890423581,8.28879151983447,0.42725135213029,"index"
"South of Point Conception",2008,1325.68017541825,601.259783465528,2922.90949074878,7.18968094664475,0.403402235815353,"index"
"South of Point Conception",2009,1943.4098173881,895.205431016505,4218.96649356992,7.57219934704849,0.39548998316514,"index"
"South of Point Conception",2010,1594.86498158717,783.631237239436,3245.90724388881,7.37454436059331,0.362560647627373,"index"
"South of Point Conception",2011,1701.655406708,797.303315467018,3631.78111391956,7.43935682489094,0.38680386629695,"index"
"South of Point Conception",2012,2005.61267189867,947.946878610011,4243.36245041362,7.60370486508234,0.382357229790993,"index"
"South of Point Conception",2013,3026.37801539589,1407.37220625204,6507.84764071954,8.01512180901669,0.390640978105625,"index"
"South of Point Conception",2014,2575.51187869368,1304.46225327472,5085.05433609909,7.85380358118436,0.347076486186587,"index"
"South of Point Conception",2015,2139.08158769537,996.090220767456,4593.6301184565,7.66813185127007,0.389953091340797,"index"
"South of Point Conception",2016,3773.75293527002,1835.90002412502,7757.07338597941,8.23582525883327,0.367626725751034,"index"
"South of Point Conception",2017,3760.95343603872,1752.61275615347,8070.67659321132,8.23242777765419,0.389581046725817,"index"
"South of Point Conception",2018,4362.97373252821,2013.64415978354,9453.27887166386,8.38090915259854,0.394501013464681,"index"
"South of Point Conception",2019,3272.99904690433,1343.82392666338,7971.6713986743,8.09346198330173,0.454185630332684,"index"
"South of Point Conception",2021,2604.51801031925,1284.72489027748,5280.12971291635,7.8650029122388,0.360569396465625,"index"
"South of Point Conception",2022,2113.47324963486,1019.81926101019,4379.96157524772,7.65608796302344,0.371796254054681,"index"
"South of Point Conception",2023,2876.61925089501,1357.08197356232,6097.59651651565,7.9643710123865,0.383312628380494,"index"
"South of Point Conception",2024,2991.5378933299,1512.96449255698,5915.07534463282,8.00354287974966,0.347821000718009,"index"
"North of Cape Mendocino",2003,6799.85267167201,3587.10793364857,12890.0488113874,8.8246562249989,0.326309392792849,"index"
"North of Cape Mendocino",2004,14380.9606572055,7686.52850554755,26905.7779821973,9.57366043413446,0.319616027747866,"index"
"North of Cape Mendocino",2005,12241.7146021194,6508.98997682576,23023.4762894543,9.41260462812827,0.322284011050307,"index"
"North of Cape Mendocino",2006,6882.89348837759,3579.64034032497,13234.3526914354,8.83679440768581,0.333565719620948,"index"
"North of Cape Mendocino",2007,9943.43320038646,5194.42213003934,19034.2373675739,9.2046676324094,0.331295358476547,"index"
"North of Cape Mendocino",2008,3094.52084487635,1590.32936833487,6021.43144058313,8.03738835726154,0.339644982690803,"index"
"North of Cape Mendocino",2009,3973.58199463015,2106.60428960626,7495.16838352211,8.28742323253417,0.323776686137821,"index"
"North of Cape Mendocino",2010,3302.48708415699,1797.27080249496,6068.32366379261,8.10243112545984,0.310417210640997,"index"
"North of Cape Mendocino",2011,3894.50571852052,2089.84132104375,7257.57244766023,8.267322048717,0.317596973462798,"index"
"North of Cape Mendocino",2012,4255.76644817484,2328.53406588765,7778.09022712597,8.35603015361697,0.307677062480307,"index"
"North of Cape Mendocino",2013,7954.11907155903,4348.58065603149,14549.117334822,8.98144519567809,0.308087503429146,"index"
"North of Cape Mendocino",2014,6834.84767602708,3720.20930416237,12557.1275525345,8.82978946303218,0.310339505004091,"index"
"North of Cape Mendocino",2015,6529.33175634093,3517.80517522478,12118.9693746011,8.78405988262981,0.315550358658259,"index"
"North of Cape Mendocino",2016,9397.49185676313,5242.49454913757,16845.5784493772,9.1481981089057,0.297783729945421,"index"
"North of Cape Mendocino",2017,10191.5375348598,5387.01061700924,19281.0901460819,9.22931300147435,0.325295318162641,"index"
"North of Cape Mendocino",2018,11991.0129606322,6469.25639390888,22225.7989275908,9.39191272824218,0.314850825632305,"index"
"North of Cape Mendocino",2019,9184.39395146987,4430.13988198627,19040.7288489447,9.12526101305203,0.371983658982037,"index"
"North of Cape Mendocino",2021,6878.34420906597,3806.20898018818,12430.1159775132,8.83613323467545,0.301915894835298,"index"
"North of Cape Mendocino",2022,4961.45473185761,2913.25521268229,8449.66584084744,8.5094542694303,0.27165188180847,"index"
"North of Cape Mendocino",2023,6932.99732266257,3646.42141006153,13181.8148454858,8.84404751276941,0.327835607083671,"index"
"North of Cape Mendocino",2024,6612.60321725983,3715.00801158123,11770.2360728702,8.7967326854602,0.294187330129194,"index"
"South of Cape Mendocino",2003,61696.5625105639,38639.8104992212,98511.5034582438,11.0299834953846,0.23875189290505,"index"
"South of Cape Mendocino",2004,113933.754431773,69944.4004718189,185588.843586552,11.6433724569961,0.248941579740176,"index"
"South of Cape Mendocino",2005,110734.47923976,68390.2188527897,179296.471018685,11.6148905357819,0.245874641282202,"index"
"South of Cape Mendocino",2006,61725.3104403518,38151.8292614748,99864.5156132815,11.030449343611,0.24547408149141,"index"
"South of Cape Mendocino",2007,92987.0484249135,54653.632312508,158207.072593753,11.440215498189,0.271150156829537,"index"
"South of Cape Mendocino",2008,30881.9199196662,19209.632248797,49646.602577954,10.3379261757703,0.24222846321341,"index"
"South of Cape Mendocino",2009,37324.5621182065,22780.2864992681,61154.7592854294,10.5274068907433,0.251920994939835,"index"
"South of Cape Mendocino",2010,30566.8419365805,19533.7366404573,47831.6997496912,10.3276711035812,0.228459692783603,"index"
"South of Cape Mendocino",2011,34730.8470714077,21745.4023732294,55470.656168795,10.4553835356338,0.238895158428503,"index"
"South of Cape Mendocino",2012,38903.8251156661,25063.9510902944,60385.8347463984,10.5688478567945,0.224321456427291,"index"
"South of Cape Mendocino",2013,55117.7521484693,34867.2240228802,87129.5804881555,10.917227123805,0.23363929145642,"index"
"South of Cape Mendocino",2014,47338.6731550237,31229.7513838007,71756.8945246414,10.7650828546867,0.212226535046328,"index"
"South of Cape Mendocino",2015,45493.9825467619,28931.4677630026,71538.107396397,10.7253353444735,0.230948229855068,"index"
"South of Cape Mendocino",2016,73250.7364355933,48710.3592295205,110154.605164664,11.201643580557,0.20816534494511,"index"
"South of Cape Mendocino",2017,78226.4481748836,47716.4816205542,128244.518167111,11.2673630813077,0.252214296474159,"index"
"South of Cape Mendocino",2018,97761.3946919228,62234.0701951345,153570.066398407,11.4902850407922,0.230426254388109,"index"
"South of Cape Mendocino",2019,75803.1932922928,41847.6642320913,137310.509887484,11.2358956986098,0.303120078628596,"index"
"South of Cape Mendocino",2021,48594.4104963633,32248.1017652925,73226.5343453666,10.7912637929115,0.209212687398971,"index"
"South of Cape Mendocino",2022,38227.2715517506,24528.3551179707,59576.937926043,10.5513044548459,0.226391596618313,"index"
"South of Cape Mendocino",2023,56382.8785872865,35105.2878751763,90556.9841527109,10.9399208202517,0.24174616174967,"index"
"South of Cape Mendocino",2024,53830.2681553128,35873.9448334563,80774.4390288091,10.8935911930643,0.207057198981129,"index"
"North of Monterey Bay",2003,62781.3960545696,39252.2092184095,100414.824261972,11.0474140673989,0.239622290846957,"index"
"North of Monterey Bay",2004,118272.861506737,72685.0820156253,192453.105659078,11.6807496196488,0.248401593222427,"index"
"North of Monterey Bay",2005,114113.278908658,70531.9161166944,184623.375348835,11.6449469086461,0.245477118563604,"index"
"North of Monterey Bay",2006,63974.0271378748,39540.8756255082,103504.944781681,11.0662324540015,0.245485231365721,"index"
"North of Monterey Bay",2007,95563.5300264169,56330.3834256,162121.890811764,11.4675465411762,0.269676997488455,"index"
"North of Monterey Bay",2008,31635.7900702233,19639.0287400408,50960.9322647779,10.3620443558297,0.2432545863391,"index"
"North of Monterey Bay",2009,37878.2495430001,23087.098546074,62145.6085345021,10.5421323356462,0.252608264010122,"index"
"North of Monterey Bay",2010,31113.8709348282,19842.044835565,48788.9717300694,10.3454090095003,0.229519813227191,"index"
"North of Monterey Bay",2011,35677.3356515845,22355.822076509,56936.9480057425,10.4822709104636,0.238488488787935,"index"
"North of Monterey Bay",2012,39666.0031683663,25511.0694747332,61674.8666264726,10.5882497564378,0.225199047491335,"index"
"North of Monterey Bay",2013,58030.5260479102,36859.6293982185,91361.2537178669,10.9687244622463,0.23156154345724,"index"
"North of Monterey Bay",2014,49858.1447111085,32824.2228415444,75731.7120967023,10.8169371464195,0.213276941125349,"index"
"North of Monterey Bay",2015,48281.8713829168,30712.294568543,75902.4728365358,10.7848114354983,0.230817051290027,"index"
"North of Monterey Bay",2016,76117.0727400169,50636.0456093986,114420.640332026,11.2400278648117,0.20796754559771,"index"
"North of Monterey Bay",2017,81944.7909511904,50116.2673569621,133987.408044695,11.3138010184079,0.250872000798236,"index"
"North of Monterey Bay",2018,102000.917318854,65002.4471107587,160058.391588856,11.5327370855481,0.229880188143796,"index"
"North of Monterey Bay",2019,79056.9470189918,43790.3863726214,142725.410522326,11.2779237201045,0.301410710452102,"index"
"North of Monterey Bay",2021,51024.0795512118,33881.6347906075,76839.7602458692,10.8400529483426,0.208893914169349,"index"
"North of Monterey Bay",2022,39615.5284773022,25668.3835350541,61140.978916444,10.5869764536436,0.221412819908891,"index"
"North of Monterey Bay",2023,58406.2287125824,36334.8421109678,93884.7495747552,10.9751778191663,0.242170481314631,"index"
"North of Monterey Bay",2024,55286.1848748509,36677.3546351967,83336.4965499184,10.9202783348686,0.209372995842369,"index"
"South of Monterey Bay",2003,5715.01912766635,3167.0544999503,10312.8770376717,8.65085292314656,0.301176793406912,"index"
"South of Monterey Bay",2004,10041.853582241,5486.43780063697,18379.6530702416,9.21451699595072,0.308415118417479,"index"
"South of Monterey Bay",2005,8862.91493322116,4856.18738582794,16175.5004229768,9.08963098872564,0.30695567518665,"index"
"South of Monterey Bay",2006,4634.17679085452,2470.43244348239,8693.05071893492,8.44121385507481,0.320957613204245,"index"
"South of Monterey Bay",2007,7366.95159888249,3944.99490046424,13757.1726274959,8.90475927667107,0.318657047260226,"index"
"South of Monterey Bay",2008,2340.65069431927,1310.49060542127,4180.60659889749,7.75818424419162,0.295937779840363,"index"
"South of Monterey Bay",2009,3419.89456983661,1906.92525253411,6133.26550333087,8.13736500204832,0.298024656670943,"index"
"South of Monterey Bay",2010,2755.45808590916,1621.91032875096,4681.23861634767,7.92133898214215,0.270402434711041,"index"
"South of Monterey Bay",2011,2948.01713834359,1641.75379727432,5293.61044414591,7.98888806684171,0.298662492498599,"index"
"South of Monterey Bay",2012,3493.58839547472,2009.24310599535,6074.50628576345,8.1586846805133,0.282235448673058,"index"
"South of Monterey Bay",2013,5041.34517211811,2798.28635708875,9082.40183498581,8.52542822468394,0.300345177690628,"index"
"South of Monterey Bay",2014,4315.37611994201,2577.40389125286,7225.28243236005,8.36993976540642,0.262964953366333,"index"
"South of Monterey Bay",2015,3741.44292018616,2122.9643566838,6593.79658492122,8.22722662354039,0.28911651212706,"index"
"South of Monterey Bay",2016,6531.15555233951,3838.78249690676,11111.8545745238,8.78433916715685,0.271142038393388,"index"
"South of Monterey Bay",2017,6473.19475855333,3570.93979849256,11734.236012562,8.77542504592748,0.303495860950639,"index"
"South of Monterey Bay",2018,7751.49033370103,4372.00669489648,13743.2548910777,8.95564040498262,0.29218038131943,"index"
"South of Monterey Bay",2019,5930.64022477137,2926.29183607829,12019.4756524398,8.68788744986923,0.360412813661515,"index"
"South of Monterey Bay",2021,4448.67515421743,2618.75695495331,7557.29186334681,8.40036161268005,0.270365464551155,"index"
"South of Monterey Bay",2022,3573.19780630615,2053.09776805964,6218.76988111373,8.18121621789773,0.282714980651601,"index"
"South of Monterey Bay",2023,4909.64719736675,2768.42800965822,8706.97577055182,8.49895736431016,0.292312734457714,"index"
"South of Monterey Bay",2024,5156.68649772177,3164.4564586561,8403.15421722659,8.54804950060365,0.249143820828872,"index"
