1900	1	2	126.110	0.05	
1901	1	2	130.960	0.05	
1902	1	2	135.810	0.05	
1903	1	2	140.661	0.05	
1904	1	2	145.511	0.05	
1905	1	2	150.361	0.05	
1906	1	2	155.212	0.05	
1907	1	2	160.062	0.05	
1908	1	2	164.913	0.05	
1909	1	2	169.763	0.05	
1910	1	2	174.613	0.05	
1911	1	2	179.464	0.05	
1912	1	2	184.314	0.05	
1913	1	2	189.164	0.05	
1914	1	2	194.015	0.05	
1915	1	2	198.865	0.05	
1916	1	2	203.715	0.05	#_Ralston_et_al_2010
1917	1	2	328.667	0.05	
1918	1	2	299.409	0.05	
1919	1	2	179.414	0.05	
1920	1	2	194.830	0.05	
1921	1	2	170.020	0.05	
1922	1	2	167.289	0.05	
1923	1	2	224.264	0.05	
1924	1	2	299.879	0.05	
1925	1	2	327.889	0.05	
1926	1	2	408.405	0.05	
1927	1	2	353.542	0.05	
1928	1	2	301.046	0.05	
1929	1	2	302.282	0.05	
1930	1	2	315.664	0.05	
1931	1	2	364.214	0.05	
1932	1	2	243.739	0.05	
1933	1	2	150.759	0.05	
1934	1	2	169.988	0.05	
1935	1	2	184.553	0.05	
1936	1	2	109.371	0.05	
1937	1	2	89.670	0.05	
1938	1	2	63.715	0.05	
1939	1	2	84.594	0.05	
1940	1	2	95.678	0.05	
1941	1	2	97.315	0.05	
1942	1	2	43.275	0.05	
1943	1	2	30.773	0.05	
1944	1	2	4.236	0.05	
1945	1	2	8.726	0.05	
1946	1	2	16.394	0.05	
1947	1	2	16.582	0.05	
1948	1	2	23.910	0.05	
1949	1	2	27.658	0.05	
1950	1	2	24.021	0.05	
1951	1	2	28.067	0.05	
1952	1	2	20.553	0.05	
1953	1	2	14.719	0.05	
1954	1	2	20.980	0.05	
1955	1	2	24.161	0.05	
1956	1	2	26.204	0.05	
1957	1	2	24.466	0.05	
1958	1	2	20.673	0.05	
1959	1	2	20.350	0.05	
1960	1	2	22.295	0.05	
1961	1	2	21.144	0.05	
1962	1	2	18.168	0.05	
1963	1	2	26.657	0.05	
1964	1	2	22.284	0.05	
1965	1	2	28.042	0.05	
1966	1	2	23.362	0.05	
1967	1	2	28.254	0.05	
1968	1	2	27.084	0.05	
1969	1	2	20.917	0.05	#_Ratio_estimator
1970	1	2	14.192	0.05	
1971	1	2	14.881	0.05	
1972	1	2	23.435	0.05	
1973	1	2	21.452	0.05	
1974	1	2	16.012	0.05	
1975	1	2	24.783	0.05	
1976	1	2	29.002	0.05	
1977	1	2	21.779	0.05	
1978	1	2	30.430	0.05	#_CALCOM
1979	1	2	45.190	0.05	
1980	1	2	42.415	0.05	
1981	1	2	44.864	0.05	
1982	1	2	68.753	0.05	
1983	1	2	35.025	0.05	
1984	1	2	53.640	0.05	
1985	1	2	28.110	0.05	
1986	1	2	12.558	0.05	
1987	1	2	16.085	0.05	
1988	1	2	64.062	0.05	
1989	1	2	208.018	0.05	
1990	1	2	39.144	0.05	
1991	1	2	120.477	0.05	
1992	1	2	46.531	0.05	
1993	1	2	36.678	0.05	
1994	1	2	6.959	0.05	
1995	1	2	5.837	0.05	
1996	1	2	6.847	0.05	
1997	1	2	18.246	0.05	
1998	1	2	3.982	0.05	
1999	1	2	2.854	0.05	
2000	1	2	0.526	0.05	
2001	1	2	0.768	0.05	
2002	1	2	0.760	0.05	
2003	1	2	0.085	0.05	
2004	1	2	0.200	0.05	
2005	1	2	0.201	0.05	
2006	1	2	0.083	0.05	
2007	1	2	0.339	0.05	
2008	1	2	1.005	0.05	
2009	1	2	0.283	0.05	
2010	1	2	0.117	0.05	
2011	1	2	0.054	0.05	
2012	1	2	0.188	0.05	
2013	1	2	0.321	0.05	
2014	1	2	0.327	0.05	
2015	1	2	0.220	0.05	
2016	1	2	0.121	0.05	
2017	1	2	0.204	0.05	
2018	1	2	0.358	0.05	
2019	1	2	0.348	0.05	
2020	1	2	0.429	0.05	
2021	1	2	1.301	0.05	
2022	1	2	1.707	0.05	
2023	1	2	2.229	0.05	
2024	1	2	3.255	0.05	
-999	1	3	0.000	0.05	#_CA_TWL_statewide
1916	1	3	14.432	0.05	#_Ralston_et_al_2010
1917	1	3	22.418	0.05	
1918	1	3	26.237	0.05	
1919	1	3	18.255	0.05	
1920	1	3	18.614	0.05	
1921	1	3	15.367	0.05	
1922	1	3	13.214	0.05	
1923	1	3	14.277	0.05	
1924	1	3	8.212	0.05	
1925	1	3	6.740	0.05	
1926	1	3	20.154	0.05	
1927	1	3	36.892	0.05	
1928	1	3	47.351	0.05	
1929	1	3	56.005	0.05	
1930	1	3	58.598	0.05	
1931	1	3	40.227	0.05	
1932	1	3	47.806	0.05	
1933	1	3	73.119	0.05	
1934	1	3	70.462	0.05	
1935	1	3	62.829	0.05	
1936	1	3	66.682	0.05	
1937	1	3	80.768	0.05	
1938	1	3	68.195	0.05	
1939	1	3	70.619	0.05	
1940	1	3	55.833	0.05	
1941	1	3	43.273	0.05	
1942	1	3	11.219	0.05	
1943	1	3	116.849	0.05	
1944	1	3	515.649	0.05	
1945	1	3	1084.485	0.05	
1946	1	3	817.265	0.05	
1947	1	3	566.832	0.05	
1948	1	3	465.460	0.05	#_1948-68_includes_CA_lands_from_OR_waters
1949	1	3	544.744	0.05	
1950	1	3	684.104	0.05	
1951	1	3	1107.601	0.05	
1952	1	3	1132.355	0.05	
1953	1	3	1357.747	0.05	
1954	1	3	1278.518	0.05	
1955	1	3	1291.802	0.05	
1956	1	3	1444.051	0.05	
1957	1	3	1545.002	0.05	
1958	1	3	1820.665	0.05	
1959	1	3	1544.987	0.05	
1960	1	3	1247.951	0.05	
1961	1	3	985.873	0.05	
1962	1	3	922.624	0.05	
1963	1	3	1082.138	0.05	
1964	1	3	767.370	0.05	
1965	1	3	848.153	0.05	#_foreign_catch_off_WA-OR-CA_pre-1966_assumed_negligible
1966	1	3	1899.639	0.05	#_Ralston_1966-68_also_includes_foreign_Rogers_2003
1967	1	3	2539.636	0.05	
1968	1	3	1525.387	0.05	
1969	1	3	708.535	0.05	#_Ratio_estimator_plus_Rogers_2003_and_ASHOP
1970	1	3	843.292	0.05	
1971	1	3	726.586	0.05	
1972	1	3	1077.917	0.05	
1973	1	3	2494.426	0.05	
1974	1	3	2843.199	0.05	
1975	1	3	2501.188	0.05	
1976	1	3	2548.441	0.05	
1977	1	3	1869.089	0.05	
1978	1	3	1293.059	0.05	#_CALCOM_plus_ASHOP
1979	1	3	2004.076	0.05	
1980	1	3	2720.131	0.05	
1981	1	3	2281.528	0.05	
1982	1	3	1671.245	0.05	
1983	1	3	1856.673	0.05	
1984	1	3	2334.543	0.05	
1985	1	3	1791.838	0.05	
1986	1	3	1251.770	0.05	
1987	1	3	1311.510	0.05	
1988	1	3	1779.099	0.05	
1989	1	3	2380.319	0.05	
1990	1	3	2370.141	0.05	
1991	1	3	2810.174	0.05	
1992	1	3	1319.789	0.05	
1993	1	3	1280.203	0.05	
1994	1	3	1261.760	0.05	
1995	1	3	1624.474	0.05	
1996	1	3	1518.373	0.05	
1997	1	3	1608.046	0.05	
1998	1	3	1131.893	0.05	
1999	1	3	835.598	0.05	
2000	1	3	400.322	0.05	
2001	1	3	306.455	0.05	
2002	1	3	285.358	0.05	#_2002-2010_includes_GEMM_dead_discard
2003	1	3	27.323	0.05	
2004	1	3	90.154	0.05	
2005	1	3	117.892	0.05	
2006	1	3	164.109	0.05	
2007	1	3	123.541	0.05	
2008	1	3	147.259	0.05	
2009	1	3	304.906	0.05	
2010	1	3	381.382	0.05	
2011	1	3	292.426	0.05	
2012	1	3	234.981	0.05	
2013	1	3	322.729	0.05	
2014	1	3	274.584	0.05	
2015	1	3	176.146	0.05	
2016	1	3	76.632	0.05	
2017	1	3	157.429	0.05	
2018	1	3	344.324	0.05	
2019	1	3	530.582	0.05	
2020	1	3	643.331	0.05	
2021	1	3	700.735	0.05	
2022	1	3	740.368	0.05	
2023	1	3	928.085	0.05	
2024	1	3	935.969	0.05	
-999	1	4	0.000	0.05	#_OR_WA_Comm
1929	1	4	0.013	0.05	
1930	1	4	0.024	0.05	
1931	1	4	0.011	0.05	
1932	1	4	0.001	0.05	
1933	1	4	0.003	0.05	
1934	1	4	0.004	0.05	
1935	1	4	0.000	0.05	
1936	1	4	0.015	0.05	
1937	1	4	0.046	0.05	
1938	1	4	0.051	0.05	
1939	1	4	0.066	0.05	
1940	1	4	0.159	0.05	
1941	1	4	0.181	0.05	
1942	1	4	0.337	0.05	
1943	1	4	1.172	0.05	
1944	1	4	2.028	0.05	
1945	1	4	2.494	0.05	
1946	1	4	1.772	0.05	
1947	1	4	1.554	0.05	
1948	1	4	3.237	0.05	
1949	1	4	3.429	0.05	
1950	1	4	2.191	0.05	
1951	1	4	3.132	0.05	
1952	1	4	4.521	0.05	
1953	1	4	2.597	0.05	
1954	1	4	11.580	0.05	
1955	1	4	10.567	0.05	
1956	1	4	24.851	0.05	
1957	1	4	13.390	0.05	
1958	1	4	4.168	0.05	
1959	1	4	3.850	0.05	
1960	1	4	8.888	0.05	
1961	1	4	7.935	0.05	
1962	1	4	8.518	0.05	
1963	1	4	17.954	0.05	
1964	1	4	7.656	0.05	
1965	1	4	3.431	0.05	
1966	1	4	3.001	0.05	
1967	1	4	3.974	0.05	
1968	1	4	2.593	0.05	
1969	1	4	2.585	0.05	
1970	1	4	1.955	0.05	
1971	1	4	2.071	0.05	
1972	1	4	1.119	0.05	
1973	1	4	0.983	0.05	
1974	1	4	0.917	0.05	
1975	1	4	1.908	0.05	
1976	1	4	1.251	0.05	
1977	1	4	0.481	0.05	
1978	1	4	0.576	0.05	
1979	1	4	0.825	0.05	
1980	1	4	2.633	0.05	
1981	1	4	5.784	0.05	
1982	1	4	28.188	0.05	
1983	1	4	26.418	0.05	
1984	1	4	3.114	0.05	
1985	1	4	3.308	0.05	
1986	1	4	2.280	0.05	
1987	1	4	0.787	0.05	
1988	1	4	8.554	0.05	
1989	1	4	4.718	0.05	
1990	1	4	3.102	0.05	
1991	1	4	5.244	0.05	
1992	1	4	13.375	0.05	
1993	1	4	9.928	0.05	
1994	1	4	19.047	0.05	
1995	1	4	10.004	0.05	
1996	1	4	9.941	0.05	
1997	1	4	11.045	0.05	
1998	1	4	19.949	0.05	
1999	1	4	5.545	0.05	
2000	1	4	0.896	0.05	
2001	1	4	0.709	0.05	
2002	1	4	0.298	0.05	
2003	1	4	1.601	0.05	
2004	1	4	0.037	0.05	
2005	1	4	0.106	0.05	
2006	1	4	0.000	0.05	
2007	1	4	0.028	0.05	
2008	1	4	0.004	0.05	
2009	1	4	1.586	0.05	
2010	1	4	0.412	0.05	
2011	1	4	1.313	0.05	
2012	1	4	0.563	0.05	
2013	1	4	1.836	0.05	
2014	1	4	1.141	0.05	
2015	1	4	1.806	0.05	
2016	1	4	4.564	0.05	
2017	1	4	56.674	0.05	
2018	1	4	17.364	0.05	
2019	1	4	34.832	0.05	
2020	1	4	34.539	0.05	
2021	1	4	46.060	0.05	
2022	1	4	21.707	0.05	
2023	1	4	18.047	0.05	
2024	1	4	8.924	0.05	
-999	1	5	0.000	0.05	#_CA_NET
1969	1	5	2.930	0.05	#_Ratio_estimator
1970	1	5	1.919	0.05	
1971	1	5	2.342	0.05	
1972	1	5	2.119	0.05	
1973	1	5	5.652	0.05	
1974	1	5	15.384	0.05	
1975	1	5	15.512	0.05	
1976	1	5	14.148	0.05	
1977	1	5	15.685	0.05	
1978	1	5	25.828	0.05	#_CALCOM
1979	1	5	53.511	0.05	
1980	1	5	45.373	0.05	
1981	1	5	72.545	0.05	
1982	1	5	85.398	0.05	
1983	1	5	357.619	0.05	
1984	1	5	235.967	0.05	
1985	1	5	719.441	0.05	
1986	1	5	1162.702	0.05	
1987	1	5	465.070	0.05	
1988	1	5	289.283	0.05	
1989	1	5	361.278	0.05	
1990	1	5	364.509	0.05	
1991	1	5	333.794	0.05	
1992	1	5	296.033	0.05	
1993	1	5	238.765	0.05	
1994	1	5	107.682	0.05	
1995	1	5	93.568	0.05	
1996	1	5	57.659	0.05	
1997	1	5	82.949	0.05	
1998	1	5	77.576	0.05	
1999	1	5	9.669	0.05	
2000	1	5	6.116	0.05	
2001	1	5	4.905	0.05	
2002	1	5	0.237	0.05	
2003	1	5	0.058	0.05	
2004	1	5	0.865	0.05	
2005	1	5	0.060	0.05	
2006	1	5	0.169	0.05	
2007	1	5	0.188	0.05	
2008	1	5	0.089	0.05	
2014	1	5	0.000	0.05	
2015	1	5	0.005	0.05	
2021	1	5	0.089	0.05	
-999	1	6	0.000	0.05	#_NO_CA_OR_REC (WA assumed negligible)
1928	1	6	1.452	0.05	#_Ralston_et_al_2010
1929	1	6	2.905	0.05	
1930	1	6	3.338	0.05	
1931	1	6	4.451	0.05	
1932	1	6	5.563	0.05	
1933	1	6	6.676	0.05	
1934	1	6	7.789	0.05	
1935	1	6	8.901	0.05	
1936	1	6	10.014	0.05	
1937	1	6	11.870	0.05	
1938	1	6	11.675	0.05	
1939	1	6	10.209	0.05	
1940	1	6	14.703	0.05	
1941	1	6	13.589	0.05	
1942	1	6	7.218	0.05	
1943	1	6	6.904	0.05	
1944	1	6	5.668	0.05	
1945	1	6	7.557	0.05	
1946	1	6	13.007	0.05	
1947	1	6	10.291	0.05	
1948	1	6	20.537	0.05	
1949	1	6	26.616	0.05	
1950	1	6	32.436	0.05	
1951	1	6	37.048	0.05	
1952	1	6	32.236	0.05	
1953	1	6	27.452	0.05	
1954	1	6	34.127	0.05	
1955	1	6	40.684	0.05	
1956	1	6	45.426	0.05	
1957	1	6	52.430	0.05	
1958	1	6	71.535	0.05	
1959	1	6	56.340	0.05	
1960	1	6	51.567	0.05	
1961	1	6	31.534	0.05	
1962	1	6	44.081	0.05	
1963	1	6	36.534	0.05	
1964	1	6	48.298	0.05	
1965	1	6	45.889	0.05	
1966	1	6	66.721	0.05	
1967	1	6	60.636	0.05	
1968	1	6	63.891	0.05	
1969	1	6	57.372	0.05	
1970	1	6	66.560	0.05	
1971	1	6	55.661	0.05	
1972	1	6	61.418	0.05	
1973	1	6	81.859	0.05	
1974	1	6	96.482	0.05	
1975	1	6	87.900	0.05	
1976	1	6	94.541	0.05	
1977	1	6	86.046	0.05	
1978	1	6	102.085	0.05	
1979	1	6	117.911	0.05	#1979+_includes_OR_rec
1980	1	6	64.414	0.05	
1981	1	6	61.485	0.05	#_CA_MRFSS_plus_OR
1982	1	6	179.067	0.05	
1983	1	6	99.593	0.05	
1984	1	6	136.590	0.05	
1985	1	6	163.649	0.05	
1986	1	6	277.721	0.05	
1987	1	6	114.322	0.05	
1988	1	6	353.966	0.05	
1989	1	6	178.122	0.05	
1990	1	6	184.844	0.05	#_rec_interpolation_in_NoCA_1990-1995
1991	1	6	154.241	0.05	
1992	1	6	124.025	0.05	
1993	1	6	93.038	0.05	
1994	1	6	62.371	0.05	
1995	1	6	31.770	0.05	
1996	1	6	20.643	0.05	
1997	1	6	72.768	0.05	
1998	1	6	1.045	0.05	
1999	1	6	18.423	0.05	
2000	1	6	33.798	0.05	
2001	1	6	50.578	0.05	
2002	1	6	5.914	0.05	
2003	1	6	0.014	0.05	
2004	1	6	0.002	0.05	
2005	1	6	0.956	0.05	
2006	1	6	0.096	0.05	
2007	1	6	0.081	0.05	
2008	1	6	0.025	0.05	
2009	1	6	0.003	0.05	
2010	1	6	0.006	0.05	
2011	1	6	0.026	0.05	
2012	1	6	0.034	0.05	
2013	1	6	0.048	0.05	
2014	1	6	0.015	0.05	
2015	1	6	0.043	0.05	
2016	1	6	0.006	0.05	
2017	1	6	0.074	0.05	
2018	1	6	0.038	0.05	
2019	1	6	0.120	0.05	
2020	1	6	0.055	0.05	
2021	1	6	0.227	0.05	
2022	1	6	1.128	0.05	
2023	1	6	146.079	0.05	
2024	1	6	56.034	0.05	
-999	1	7	0.000	0.05	#_SO_CA_REC
1928	1	7	0.276	0.05	#_Ralston_et_al_2010
1929	1	7	0.552	0.05	
1930	1	7	0.828	0.05	
1931	1	7	1.104	0.05	
1932	1	7	1.380	0.05	
1933	1	7	1.655	0.05	
1934	1	7	1.931	0.05	
1935	1	7	2.207	0.05	
1936	1	7	2.207	0.05	
1937	1	7	4.456	0.05	
1938	1	7	3.788	0.05	
1939	1	7	3.261	0.05	
1940	1	7	2.126	0.05	
1941	1	7	1.965	0.05	
1942	1	7	1.044	0.05	
1943	1	7	0.998	0.05	
1944	1	7	0.820	0.05	
1945	1	7	1.093	0.05	
1946	1	7	1.881	0.05	
1947	1	7	6.875	0.05	
1948	1	7	20.186	0.05	
1949	1	7	26.113	0.05	
1950	1	7	22.419	0.05	
1951	1	7	18.879	0.05	
1952	1	7	29.923	0.05	
1953	1	7	32.336	0.05	
1954	1	7	66.879	0.05	
1955	1	7	99.748	0.05	
1956	1	7	117.456	0.05	
1957	1	7	77.825	0.05	
1958	1	7	58.658	0.05	
1959	1	7	37.500	0.05	
1960	1	7	45.693	0.05	
1961	1	7	50.934	0.05	
1962	1	7	50.585	0.05	
1963	1	7	43.478	0.05	
1964	1	7	56.840	0.05	
1965	1	7	70.667	0.05	
1966	1	7	116.570	0.05	
1967	1	7	132.971	0.05	
1968	1	7	138.520	0.05	
1969	1	7	150.177	0.05	
1970	1	7	212.848	0.05	
1971	1	7	182.188	0.05	
1972	1	7	222.813	0.05	
1973	1	7	280.477	0.05	
1974	1	7	340.973	0.05	
1975	1	7	310.082	0.05	
1976	1	7	278.491	0.05	
1977	1	7	238.162	0.05	
1978	1	7	211.643	0.05	
1979	1	7	330.191	0.05	
1980	1	7	191.475	0.05	
1981	1	7	210.738	0.05	#_CA_MRFSS
1982	1	7	209.954	0.05	
1983	1	7	62.491	0.05	
1984	1	7	18.994	0.05	
1985	1	7	227.772	0.05	
1986	1	7	117.754	0.05	
1987	1	7	2.951	0.05	
1988	1	7	35.227	0.05	
1989	1	7	107.570	0.05	
1990	1	7	40.214	0.05	#_rec_interpolation_in_SoCA_1990-1992
1991	1	7	31.845	0.05	
1992	1	7	23.475	0.05	
1993	1	7	14.875	0.05	
1994	1	7	21.395	0.05	
1995	1	7	9.049	0.05	
1996	1	7	12.194	0.05	
1997	1	7	0.969	0.05	
1998	1	7	6.506	0.05	
1999	1	7	6.089	0.05	
2000	1	7	7.825	0.05	
2001	1	7	1.345	0.05	
2002	1	7	6.982	0.05	
2003	1	7	0.266	0.05	
2004	1	7	5.982	0.05	
2005	1	7	7.834	0.05	
2006	1	7	1.606	0.05	
2007	1	7	6.634	0.05	
2008	1	7	2.903	0.05	
2009	1	7	2.146	0.05	
2010	1	7	2.807	0.05	
2011	1	7	5.323	0.05	
2012	1	7	7.705	0.05	
2013	1	7	7.220	0.05	
2014	1	7	7.917	0.05	
2015	1	7	5.773	0.05	
2016	1	7	5.375	0.05	
2017	1	7	2.549	0.05	
2018	1	7	1.990	0.05	
2019	1	7	5.760	0.05	
2020	1	7	1.627	0.05	
2021	1	7	3.687	0.05	
2022	1	7	3.648	0.05	
2023	1	7	34.330	0.05	
2024	1	7	35.779	0.05
2011	1	8	25.274	0.05	#_GEMM_dead_discard (pre-IFQ years added to catch, above)
2012	1	8	54.436	0.05	
2013	1	8	74.091	0.05	
2014	1	8	46.967	0.05	
2015	1	8	20.628	0.05	
2016	1	8	3.269	0.05	
2017	1	8	10.519	0.05	
2018	1	8	24.223	0.05	
2019	1	8	55.700	0.05	
2020	1	8	65.353	0.05	
2021	1	8	82.973	0.05	
2022	1	8	59.718	0.05	
2023	1	8	74.168	0.05	
2024	1	8	87.045	0.05
-9999	1	7	0.000	0.05
#
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_Fleet Units Errtype SD_Report
 1  1 0 0 #_NoCA_HKL
 2  1 0 0 #_SoCA_HKL
 3  1 0 0 #_CA_TWL
 4  1 0 0 #_OR_WA_Comm
 5  1 0 0 #_CA_NET
 6  1 0 0 #_NoCA_OR_WA_Rec
 7  1 0 0 #_SoCA_Rec
 8  1 0 0 #_TWL_discard
 9  1 0 0 #_WCGBT_Survey
10  1 0 0 #_Triennial_Survey
11 30 0 0 #_CalCOFI_Survey
12 33 0 0 #_RREAS_YOY_Index
#_yr month fleet obs stderr
#_Commercial_Trawl_Logbook (reference only; not fitted)
